,feature_a,feature_b,range_a,range_b,frequency_a_mhz,frequency_b_mhz,distance_mhz,correlation,abs_correlation
697,350__296.266667MHz,350__348.266667MHz,350,350,296.266667,348.266667,52.0,-0.9996964683115771,0.9996964683115771
698,350__250.133333MHz,350__255.333333MHz,350,350,250.133333,255.333333,5.200000000000017,0.9996964015021196,0.9996964015021196
699,350__295.333333MHz,350__342.000000MHz,350,350,295.333333,342.0,46.66666700000002,-0.9996963782183225,0.9996963782183225
700,350__250.000000MHz,350__255.333333MHz,350,350,250.0,255.333333,5.33333300000001,0.9996958932786454,0.9996958932786454
701,350__294.000000MHz,350__339.866667MHz,350,350,294.0,339.866667,45.86666700000001,-0.9996958514484008,0.9996958514484008
702,350__296.133333MHz,350__347.733333MHz,350,350,296.133333,347.733333,51.60000000000002,-0.9996957412392056,0.9996957412392056
703,350__293.466667MHz,350__338.666667MHz,350,350,293.466667,338.666667,45.200000000000045,-0.9996956673695091,0.9996956673695091
704,350__297.200000MHz,350__348.533333MHz,350,350,297.2,348.533333,51.33333300000004,-0.9996955930467932,0.9996955930467932
705,350__293.466667MHz,350__338.533333MHz,350,350,293.466667,338.533333,45.066666000000055,-0.999695433996895,0.999695433996895
706,350__295.200000MHz,350__338.266667MHz,350,350,295.2,338.266667,43.066666999999995,-0.9996953273388998,0.9996953273388998
707,350__296.266667MHz,350__343.066667MHz,350,350,296.266667,343.066667,46.80000000000001,-0.9996952845788192,0.9996952845788192
708,350__295.600000MHz,350__341.466667MHz,350,350,295.6,341.466667,45.86666699999995,-0.9996946697221382,0.9996946697221382
709,350__295.733333MHz,350__342.000000MHz,350,350,295.733333,342.0,46.266666999999984,-0.9996941128597367,0.9996941128597367
710,350__295.733333MHz,350__341.866667MHz,350,350,295.733333,341.866667,46.13333399999999,-0.9996938694084987,0.9996938694084987
711,350__295.600000MHz,350__342.800000MHz,350,350,295.6,342.8,47.19999999999999,-0.9996936556927377,0.9996936556927377
712,350__295.333333MHz,350__341.333333MHz,350,350,295.333333,341.333333,46.0,-0.9996934149030051,0.9996934149030051
713,350__293.466667MHz,350__334.400000MHz,350,350,293.466667,334.4,40.933333000000005,-0.9996933977900957,0.9996933977900957
714,350__293.733333MHz,350__339.333333MHz,350,350,293.733333,339.333333,45.599999999999966,-0.9996932940790685,0.9996932940790685
715,350__295.466667MHz,350__342.266667MHz,350,350,295.466667,342.266667,46.80000000000001,-0.999693182204412,0.999693182204412
716,350__292.800000MHz,350__336.000000MHz,350,350,292.8,336.0,43.19999999999999,-0.9996930584230895,0.9996930584230895
717,350__296.400000MHz,350__343.333333MHz,350,350,296.4,343.333333,46.933333000000005,-0.9996925296792032,0.9996925296792032
718,350__292.800000MHz,350__336.533333MHz,350,350,292.8,336.533333,43.733333000000016,-0.9996922773529449,0.9996922773529449
719,350__294.400000MHz,350__336.400000MHz,350,350,294.4,336.4,42.0,-0.9996921057395286,0.9996921057395286
720,350__295.466667MHz,350__340.266667MHz,350,350,295.466667,340.266667,44.80000000000001,-0.9996919140662016,0.9996919140662016
721,350__295.333333MHz,350__342.133333MHz,350,350,295.333333,342.133333,46.80000000000001,-0.9996917024335538,0.9996917024335538
722,350__296.933333MHz,350__347.733333MHz,350,350,296.933333,347.733333,50.80000000000001,-0.9996908415774542,0.9996908415774542
723,350__295.600000MHz,350__341.200000MHz,350,350,295.6,341.2,45.599999999999966,-0.9996906377057053,0.9996906377057053
724,350__294.533333MHz,350__341.200000MHz,350,350,294.533333,341.2,46.66666699999996,-0.99969060967952,0.99969060967952
725,350__294.133333MHz,350__336.000000MHz,350,350,294.133333,336.0,41.86666700000001,-0.9996905105326365,0.9996905105326365
726,350__296.266667MHz,350__347.200000MHz,350,350,296.266667,347.2,50.933333000000005,-0.9996903867567989,0.9996903867567989
727,350__293.866667MHz,350__339.600000MHz,350,350,293.866667,339.6,45.733333000000016,-0.9996901979927363,0.9996901979927363
728,350__297.066667MHz,350__347.333333MHz,350,350,297.066667,347.333333,50.26666599999999,-0.9996901965484851,0.9996901965484851
729,350__296.533333MHz,350__347.866667MHz,350,350,296.533333,347.866667,51.33333399999998,-0.9996900985640882,0.9996900985640882
730,350__293.600000MHz,350__339.066667MHz,350,350,293.6,339.066667,45.46666699999997,-0.999689278997513,0.999689278997513
731,350__296.133333MHz,350__343.600000MHz,350,350,296.133333,343.6,47.46666700000003,-0.9996892012757694,0.9996892012757694
732,350__294.400000MHz,350__340.933333MHz,350,350,294.4,340.933333,46.53333300000003,-0.9996890029550951,0.9996890029550951
733,350__295.066667MHz,350__337.600000MHz,350,350,295.066667,337.6,42.53333300000003,-0.9996886574292724,0.9996886574292724
734,350__292.800000MHz,350__335.200000MHz,350,350,292.8,335.2,42.39999999999998,-0.9996884065401564,0.9996884065401564
735,350__296.800000MHz,350__347.200000MHz,350,350,296.8,347.2,50.39999999999998,-0.9996881202059904,0.9996881202059904
736,350__296.000000MHz,350__342.800000MHz,350,350,296.0,342.8,46.80000000000001,-0.9996878944780115,0.9996878944780115
737,350__295.200000MHz,350__341.866667MHz,350,350,295.2,341.866667,46.66666700000002,-0.9996876724725394,0.9996876724725394
738,350__297.200000MHz,350__347.600000MHz,350,350,297.2,347.6,50.400000000000034,-0.9996864622935133,0.9996864622935133
739,350__296.666667MHz,350__347.066667MHz,350,350,296.666667,347.066667,50.39999999999998,-0.9996863062843614,0.9996863062843614
740,350__295.333333MHz,350__342.400000MHz,350,350,295.333333,342.4,47.066666999999995,-0.999686204078577,0.999686204078577
741,350__292.666667MHz,350__334.133333MHz,350,350,292.666667,334.133333,41.466665999999975,-0.9996859739466529,0.9996859739466529
742,350__294.266667MHz,350__340.533333MHz,350,350,294.266667,340.533333,46.26666600000004,-0.9996857808561476,0.9996857808561476
743,350__297.200000MHz,350__347.466667MHz,350,350,297.2,347.466667,50.266666999999984,-0.9996857055512859,0.9996857055512859
744,350__296.133333MHz,350__348.133333MHz,350,350,296.133333,348.133333,52.0,-0.9996856774431867,0.9996856774431867
745,350__295.200000MHz,350__338.000000MHz,350,350,295.2,338.0,42.80000000000001,-0.9996856745698001,0.9996856745698001
746,350__295.466667MHz,350__341.333333MHz,350,350,295.466667,341.333333,45.86666600000001,-0.9996856577386817,0.9996856577386817
747,350__297.333333MHz,350__348.400000MHz,350,350,297.333333,348.4,51.066666999999995,-0.9996854704710665,0.9996854704710665
748,350__297.066667MHz,350__348.000000MHz,350,350,297.066667,348.0,50.933333000000005,-0.9996853120271515,0.9996853120271515
749,350__295.333333MHz,350__339.866667MHz,350,350,295.333333,339.866667,44.533334000000025,-0.9996847664984124,0.9996847664984124
750,350__294.133333MHz,350__340.000000MHz,350,350,294.133333,340.0,45.86666700000001,-0.9996844525162698,0.9996844525162698
751,350__293.466667MHz,350__334.533333MHz,350,350,293.466667,334.533333,41.066666000000055,-0.9996843076375407,0.9996843076375407
752,350__292.933333MHz,350__336.933333MHz,350,350,292.933333,336.933333,44.0,-0.9996837330281512,0.9996837330281512
753,350__296.533333MHz,350__347.066667MHz,350,350,296.533333,347.066667,50.53333399999997,-0.9996835197744215,0.9996835197744215
754,350__293.866667MHz,350__335.200000MHz,350,350,293.866667,335.2,41.33333299999998,-0.9996833989407587,0.9996833989407587
755,350__296.666667MHz,350__346.933333MHz,350,350,296.666667,346.933333,50.26666599999999,-0.9996829535318266,0.9996829535318266
756,350__294.933333MHz,350__341.866667MHz,350,350,294.933333,341.866667,46.933334,-0.9996829395134621,0.9996829395134621
757,350__294.400000MHz,350__341.066667MHz,350,350,294.4,341.066667,46.66666700000002,-0.9996823185189114,0.9996823185189114
758,350__296.666667MHz,350__347.866667MHz,350,350,296.666667,347.866667,51.19999999999999,-0.9996821516649846,0.9996821516649846
759,350__295.200000MHz,350__342.000000MHz,350,350,295.2,342.0,46.80000000000001,-0.9996818757973074,0.9996818757973074
760,350__295.733333MHz,350__340.533333MHz,350,350,295.733333,340.533333,44.80000000000001,-0.9996818585310125,0.9996818585310125
761,350__294.133333MHz,350__335.866667MHz,350,350,294.133333,335.866667,41.73333400000001,-0.9996818491880742,0.9996818491880742
762,350__292.800000MHz,350__335.733333MHz,350,350,292.8,335.733333,42.933333000000005,-0.9996818203527125,0.9996818203527125
763,350__292.800000MHz,350__333.866667MHz,350,350,292.8,333.866667,41.066666999999995,-0.9996815045695213,0.9996815045695213
764,350__296.000000MHz,350__342.400000MHz,350,350,296.0,342.4,46.39999999999998,-0.9996812785322003,0.9996812785322003
765,350__293.200000MHz,350__337.600000MHz,350,350,293.2,337.6,44.400000000000034,-0.9996810990418559,0.9996810990418559
766,350__294.533333MHz,350__341.333333MHz,350,350,294.533333,341.333333,46.799999999999955,-0.9996808377232537,0.9996808377232537
767,350__250.533333MHz,350__255.600000MHz,350,350,250.533333,255.6,5.066666999999995,0.9996805432521509,0.9996805432521509
768,350__292.666667MHz,350__334.666667MHz,350,350,292.666667,334.666667,42.0,-0.999680414753055,0.999680414753055
769,350__295.733333MHz,350__342.933333MHz,350,350,295.733333,342.933333,47.19999999999999,-0.9996803935177127,0.9996803935177127
770,350__295.866667MHz,350__342.933333MHz,350,350,295.866667,342.933333,47.066666,-0.9996803853538471,0.9996803853538471
771,350__295.733333MHz,350__341.600000MHz,350,350,295.733333,341.6,45.86666700000001,-0.9996800690732889,0.9996800690732889
772,350__293.333333MHz,350__337.866667MHz,350,350,293.333333,337.866667,44.533334000000025,-0.9996796953191875,0.9996796953191875
773,350__296.266667MHz,350__348.400000MHz,350,350,296.266667,348.4,52.13333299999999,-0.999679539861291,0.999679539861291
774,350__297.200000MHz,350__348.266667MHz,350,350,297.2,348.266667,51.066666999999995,-0.9996795191239074,0.9996795191239074
775,350__251.333333MHz,350__292.000000MHz,350,350,251.333333,292.0,40.66666699999999,-0.99967946593143,0.99967946593143
776,350__295.200000MHz,350__337.733333MHz,350,350,295.2,337.733333,42.53333300000003,-0.9996791751814654,0.9996791751814654
777,350__250.666667MHz,350__255.733333MHz,350,350,250.666667,255.733333,5.066665999999998,0.9996790948717259,0.9996790948717259
778,350__294.666667MHz,350__336.933333MHz,350,350,294.666667,336.933333,42.26666599999999,-0.9996790122458485,0.9996790122458485
779,350__294.533333MHz,350__341.600000MHz,350,350,294.533333,341.6,47.066666999999995,-0.9996790059603623,0.9996790059603623
780,350__295.733333MHz,350__342.533333MHz,350,350,295.733333,342.533333,46.80000000000001,-0.9996789406234394,0.9996789406234394
781,350__292.800000MHz,350__334.000000MHz,350,350,292.8,334.0,41.19999999999999,-0.9996786384028429,0.9996786384028429
782,350__296.400000MHz,350__343.200000MHz,350,350,296.4,343.2,46.80000000000001,-0.9996783293986193,0.9996783293986193
783,350__295.200000MHz,350__337.866667MHz,350,350,295.2,337.866667,42.66666700000002,-0.9996781677415972,0.9996781677415972
784,350__294.266667MHz,350__340.666667MHz,350,350,294.266667,340.666667,46.400000000000034,-0.9996779076722369,0.9996779076722369
785,350__294.533333MHz,350__341.466667MHz,350,350,294.533333,341.466667,46.933333999999945,-0.9996775379245763,0.9996775379245763
786,350__296.533333MHz,350__346.933333MHz,350,350,296.533333,346.933333,50.39999999999998,-0.9996771882559469,0.9996771882559469
787,350__294.800000MHz,350__337.200000MHz,350,350,294.8,337.2,42.39999999999998,-0.9996771417554985,0.9996771417554985
788,350__297.333333MHz,350__348.533333MHz,350,350,297.333333,348.533333,51.200000000000045,-0.9996766825513989,0.9996766825513989
789,350__296.000000MHz,350__343.600000MHz,350,350,296.0,343.6,47.60000000000002,-0.9996763204977122,0.9996763204977122
790,350__294.133333MHz,350__340.133333MHz,350,350,294.133333,340.133333,46.0,-0.9996762382532588,0.9996762382532588
791,350__295.600000MHz,350__341.333333MHz,350,350,295.6,341.333333,45.73333299999996,-0.9996760963314358,0.9996760963314358
792,350__297.066667MHz,350__347.733333MHz,350,350,297.066667,347.733333,50.66666600000002,-0.9996756303342875,0.9996756303342875
793,350__295.466667MHz,350__340.133333MHz,350,350,295.466667,340.133333,44.66666600000002,-0.999675507842888,0.999675507842888
794,350__296.400000MHz,350__347.066667MHz,350,350,296.4,347.066667,50.66666700000002,-0.9996751338259092,0.9996751338259092
795,350__296.266667MHz,350__347.866667MHz,350,350,296.266667,347.866667,51.60000000000002,-0.9996749927228035,0.9996749927228035
796,350__295.066667MHz,350__341.866667MHz,350,350,295.066667,341.866667,46.80000000000001,-0.9996745212303957,0.9996745212303957
797,350__295.333333MHz,350__342.266667MHz,350,350,295.333333,342.266667,46.933334,-0.9996741971000999,0.9996741971000999
798,350__294.133333MHz,350__340.266667MHz,350,350,294.133333,340.266667,46.13333399999999,-0.999674067745459,0.999674067745459
799,350__292.666667MHz,350__334.533333MHz,350,350,292.666667,334.533333,41.86666600000001,-0.9996739184047848,0.9996739184047848
800,350__293.600000MHz,350__334.933333MHz,350,350,293.6,334.933333,41.33333299999998,-0.9996737530018059,0.9996737530018059
801,350__296.800000MHz,350__347.866667MHz,350,350,296.8,347.866667,51.066666999999995,-0.9996730285779879,0.9996730285779879
802,350__297.200000MHz,350__348.133333MHz,350,350,297.2,348.133333,50.933333000000005,-0.999672984755784,0.999672984755784
803,350__295.200000MHz,350__342.133333MHz,350,350,295.2,342.133333,46.933333000000005,-0.9996729836261055,0.9996729836261055
804,350__296.133333MHz,350__342.800000MHz,350,350,296.133333,342.8,46.66666700000002,-0.9996726587445656,0.9996726587445656
805,350__251.333333MHz,350__291.866667MHz,350,350,251.333333,291.866667,40.533333999999996,-0.9996726140858233,0.9996726140858233
806,350__296.000000MHz,350__342.933333MHz,350,350,296.0,342.933333,46.933333000000005,-0.9996725567397609,0.9996725567397609
807,350__292.933333MHz,350__337.066667MHz,350,350,292.933333,337.066667,44.13333399999999,-0.9996725282642721,0.9996725282642721
808,350__251.333333MHz,350__292.133333MHz,350,350,251.333333,292.133333,40.79999999999998,-0.9996720165653853,0.9996720165653853
809,350__296.266667MHz,350__348.533333MHz,350,350,296.266667,348.533333,52.26666600000004,-0.9996716617514243,0.9996716617514243
810,350__296.133333MHz,350__347.333333MHz,350,350,296.133333,347.333333,51.19999999999999,-0.9996709888342818,0.9996709888342818
811,350__251.200000MHz,350__292.000000MHz,350,350,251.2,292.0,40.80000000000001,-0.9996709327012343,0.9996709327012343
812,350__294.666667MHz,350__341.733333MHz,350,350,294.666667,341.733333,47.066666,-0.999670884868569,0.999670884868569
813,350__296.933333MHz,350__347.200000MHz,350,350,296.933333,347.2,50.266666999999984,-0.9996708705695736,0.9996708705695736
814,350__294.266667MHz,350__336.133333MHz,350,350,294.266667,336.133333,41.86666600000001,-0.9996706945996044,0.9996706945996044
815,350__296.000000MHz,350__347.466667MHz,350,350,296.0,347.466667,51.46666699999997,-0.9996705127024192,0.9996705127024192
816,350__295.866667MHz,350__342.533333MHz,350,350,295.866667,342.533333,46.66666600000002,-0.9996703273102506,0.9996703273102506
817,350__293.466667MHz,350__338.800000MHz,350,350,293.466667,338.8,45.33333300000004,-0.999670269383751,0.999670269383751
818,350__296.533333MHz,350__343.466667MHz,350,350,296.533333,343.466667,46.933333999999945,-0.9996701388311848,0.9996701388311848
819,350__292.933333MHz,350__334.000000MHz,350,350,292.933333,334.0,41.066666999999995,-0.9996698304642485,0.9996698304642485
820,350__294.533333MHz,350__336.666667MHz,350,350,294.533333,336.666667,42.13333399999999,-0.999669457505881,0.999669457505881
821,350__292.666667MHz,350__335.066667MHz,350,350,292.666667,335.066667,42.39999999999998,-0.999669127564263,0.999669127564263
822,350__296.800000MHz,350__347.066667MHz,350,350,296.8,347.066667,50.266666999999984,-0.9996688432100544,0.9996688432100544
823,350__256.266667MHz,350__291.066667MHz,350,350,256.266667,291.066667,34.80000000000001,-0.9996687656816569,0.9996687656816569
824,350__295.733333MHz,350__341.733333MHz,350,350,295.733333,341.733333,46.0,-0.9996681928802409,0.9996681928802409
825,350__256.133333MHz,350__291.066667MHz,350,350,256.133333,291.066667,34.933334,-0.9996680294078585,0.9996680294078585
826,350__293.733333MHz,350__339.466667MHz,350,350,293.733333,339.466667,45.73333399999996,-0.9996679618559122,0.9996679618559122
827,350__296.800000MHz,350__346.933333MHz,350,350,296.8,346.933333,50.13333299999999,-0.9996675930426444,0.9996675930426444
828,350__250.400000MHz,350__255.600000MHz,350,350,250.4,255.6,5.199999999999989,0.9996674799214088,0.9996674799214088
829,350__292.800000MHz,350__336.666667MHz,350,350,292.8,336.666667,43.86666700000001,-0.9996668792246692,0.9996668792246692
830,350__295.333333MHz,350__339.733333MHz,350,350,295.333333,339.733333,44.400000000000034,-0.9996666582822645,0.9996666582822645
831,350__293.066667MHz,350__334.000000MHz,350,350,293.066667,334.0,40.933333000000005,-0.9996666557767688,0.9996666557767688
832,350__294.933333MHz,350__342.000000MHz,350,350,294.933333,342.0,47.066666999999995,-0.9996664915921384,0.9996664915921384
